NMSG,CPU_MAX,CPU_AVG,ANOMALY
1600530.0,17.19,15.2,0.0
1487430.0,16.65,14.56,0.0
1204291.0,14.25,12.1,0.0
980079.0,12.19,10.3,0.0
967284.0,12.08,10.04,0.0
1176157.0,14.87,11.82,0.0
1522526.0,17.78,14.6,0.0
1661247.0,18.01,15.82,0.0
1396267.0,16.24,13.48,0.0
810096.0,10.81,8.61,0.0
620299.0,8.64,7.1,0.0
506894.0,11.39,7.87,1.0
337506.0,6.72,4.64,0.0
226081.0,5.3,3.83,0.0
144119.0,4.58,3.32,0.0
93406.0,3.63,2.69,0.0
87609.0,3.57,2.25,0.0
108820.0,2.96,2.21,0.0
137086.0,3.35,2.4,0.0
246363.0,4.71,3.25,1.0
502914.0,7.67,5.39,0.0
942339.0,12.9,9.14,0.0
1414643.0,15.41,12.81,0.0
1843781.0,19.65,16.53,0.0
1991861.0,20.22,18.25,0.0
1825919.0,19.34,17.05,0.0
1422182.0,16.33,13.87,0.0
1252969.0,14.51,12.28,0.0
1255711.0,14.45,12.17,0.0
1475134.0,17.11,14.3,0.0
1838928.0,19.69,17.1,0.0
1918396.0,20.67,17.81,0.0
1639315.0,18.27,15.09,0.0
1007282.0,12.29,9.92,0.0
768005.0,9.31,8.08,0.0
672159.0,12.53,9.04,0.0
520361.0,7.5,5.81,0.0
356363.0,8.03,4.6,1.0
246539.0,4.86,3.93,0.0
196998.0,4.26,3.26,0.0
183224.0,4.84,2.99,1.0
185260.0,3.47,2.6,0.0
155362.0,3.44,2.4,0.0
207730.0,4.34,3.13,1.0
361171.0,6.29,4.02,0.0
794333.0,10.58,7.61,0.0
1486935.0,17.16,13.42,0.0
1986366.0,21.52,18.06,0.0
2249796.0,22.78,20.83,0.0
1928365.0,21.93,18.21,0.0
1256485.0,14.45,12.26,0.0
1082644.0,12.66,11.02,0.0
1074017.0,12.14,10.81,0.0
1225718.0,14.69,12.07,0.0
1485889.0,17.67,14.26,0.0
1638939.0,18.76,15.84,0.0
1466350.0,17.28,13.99,0.0
971865.0,12.44,9.87,0.0
761362.0,9.85,8.23,0.0
694458.0,9.94,8.02,0.0
538416.0,7.81,6.24,0.0
342176.0,5.93,4.76,0.0
217374.0,5.09,3.94,0.0
148939.0,4.34,3.15,0.0
108094.0,5.03,2.65,0.0
111767.0,3.35,2.39,0.0
87609.0,3.08,2.15,0.0
107210.0,3.5,2.45,1.0
183142.0,4.45,2.83,0.0
425983.0,6.89,4.68,0.0
892399.0,11.26,8.46,0.0
1215471.0,14.1,11.67,0.0
1371796.0,14.9,13.02,0.0
1260715.0,14.38,12.05,0.0
877861.0,10.49,9.05,0.0
847730.0,10.48,8.99,0.0
804267.0,9.83,8.42,0.0
805467.0,10.13,8.52,0.0
923744.0,12.29,9.67,0.0
1047965.0,12.17,10.45,0.0
1016266.0,11.63,10.19,0.0
809257.0,9.8,8.45,0.0
664993.0,8.75,7.36,0.0
509216.0,100.0,10.37,0.0
304336.0,8.07,6.67,0.0
175263.0,6.8,5.01,0.0
98194.0,5.52,3.56,0.0
76778.0,3.27,2.52,0.0
71951.0,3.33,2.25,0.0
91354.0,3.78,2.43,1.0
96307.0,4.69,2.68,1.0
175536.0,6.29,3.71,1.0
384839.0,8.21,5.6,0.0
752498.0,9.8,7.81,0.0
1170752.0,13.81,11.02,0.0
1522822.0,16.77,13.7,0.0
1594292.0,16.59,14.82,0.0
1502069.0,16.51,13.9,0.0
1220610.0,13.49,11.5,1.0
972073.0,12.16,9.81,0.0
980706.0,12.14,9.87,0.0
1288197.0,14.89,11.86,0.0
1578629.0,18.79,14.79,0.0
1790668.0,19.22,16.33,0.0
1469462.0,16.94,13.58,0.0
770600.0,10.87,8.11,0.0
544806.0,7.65,6.38,0.0
425904.0,10.24,7.16,1.0
262949.0,6.1,4.19,0.0
154469.0,4.3,3.15,0.0
92018.0,3.91,2.93,0.0
76414.0,3.66,2.51,0.0
62988.0,3.61,2.33,0.0
93903.0,3.24,2.2,0.0
100656.0,3.42,2.26,0.0
186370.0,4.21,2.85,1.0
395247.0,6.66,4.61,0.0
774969.0,10.2,7.42,0.0
1228094.0,14.0,11.06,0.0
1548864.0,16.56,13.79,0.0
1676021.0,16.81,14.99,0.0
1513318.0,16.75,14.24,0.0
1232525.0,13.82,11.95,0.0
1016312.0,12.12,10.2,0.0
1016125.0,11.37,9.85,0.0
1247315.0,14.7,11.74,0.0
1594321.0,18.16,14.73,1.0
1773382.0,18.99,16.2,1.0
1434311.0,16.06,13.38,0.0
789933.0,10.37,8.19,0.0
594388.0,7.93,6.68,0.0
474306.0,10.04,7.09,0.0
288772.0,5.89,4.04,0.0
161416.0,3.94,3.13,0.0
91049.0,3.64,2.88,0.0
79573.0,3.19,2.51,0.0
78151.0,3.2,2.21,0.0
85394.0,3.04,2.06,0.0
94411.0,3.45,2.16,0.0
173794.0,4.52,2.73,0.0
383151.0,6.39,4.41,0.0
758958.0,10.33,7.37,0.0
1181751.0,14.2,10.91,1.0
1447795.0,16.77,13.59,0.0
1587981.0,18.1,14.93,1.0
1492635.0,16.2,14.06,0.0
1227795.0,14.38,12.15,0.0
1001780.0,12.6,10.42,0.0
1002666.0,11.93,9.98,1.0
1209385.0,14.67,11.77,0.0
1568582.0,17.81,14.73,0.0
1754295.0,18.59,16.26,0.0
1439290.0,16.51,13.64,0.0
785685.0,10.92,8.49,0.0
612643.0,8.26,6.99,0.0
507933.0,10.77,8.17,0.0
308049.0,6.69,4.51,0.0
176811.0,4.19,3.22,0.0
98945.0,3.87,2.87,0.0
78705.0,3.08,2.3,0.0
67204.0,4.27,2.15,0.0
91896.0,2.54,2.03,0.0
93630.0,2.87,2.13,0.0
178551.0,3.56,2.63,0.0
392438.0,6.18,4.44,0.0
745081.0,9.84,7.44,0.0
1220389.0,13.56,11.02,0.0
1442729.0,16.31,13.54,0.0
1608353.0,16.62,14.57,0.0
1493448.0,16.08,13.75,0.0
1217757.0,14.28,11.85,0.0
1009579.0,11.54,10.01,0.0
1000583.0,12.35,9.73,0.0
1212618.0,14.6,11.39,0.0
1524125.0,100.0,15.56,0.0
1739439.0,17.79,15.74,0.0
1414219.0,16.14,13.3,0.0
832072.0,10.49,8.38,0.0
633318.0,8.22,6.86,0.0
518271.0,10.22,7.24,0.0
329310.0,5.75,4.29,0.0
186884.0,4.12,3.27,0.0
116479.0,3.99,2.96,0.0
83731.0,3.47,2.38,0.0
80963.0,4.02,2.33,0.0
84970.0,2.94,2.01,0.0
94025.0,3.25,2.01,1.0
199134.0,4.03,2.79,1.0
411312.0,6.59,4.47,0.0
787790.0,10.0,7.59,0.0
1219679.0,14.4,11.25,0.0
1528041.0,16.36,14.05,1.0
1680467.0,17.62,15.29,0.0
1540332.0,16.43,14.43,0.0
1287673.0,14.25,12.15,0.0
1083024.0,12.3,10.62,0.0
1081927.0,12.23,10.35,0.0
1298533.0,14.86,12.2,0.0
1642409.0,18.44,15.0,0.0
1763048.0,19.11,16.4,0.0
1488995.0,16.96,13.76,0.0
892020.0,11.24,9.11,0.0
708988.0,8.77,7.53,0.0
608236.0,11.17,8.31,0.0
447652.0,7.5,5.47,0.0
295738.0,5.53,4.32,0.0
182154.0,4.41,3.68,0.0
118305.0,3.6,2.94,0.0
85620.0,3.43,2.22,0.0
97825.0,3.07,2.12,0.0
94774.0,2.84,2.03,0.0
138130.0,3.25,2.42,0.0
295689.0,5.3,3.53,0.0
726041.0,10.03,6.97,0.0
1400424.0,16.16,12.47,0.0
1922912.0,20.75,17.64,0.0
2198054.0,22.78,20.51,0.0
1885307.0,20.67,17.7,0.0
1206749.0,14.27,11.8,0.0
1055845.0,12.25,10.59,0.0
1059425.0,12.24,10.5,0.0
1215000.0,14.57,11.76,0.0
1473454.0,17.59,13.96,0.0
1591385.0,17.01,15.12,0.0
1462168.0,16.37,13.58,0.0
942008.0,11.4,9.49,0.0
747492.0,9.11,7.83,0.0
673387.0,8.71,7.54,0.0
522687.0,7.36,5.85,0.0
340352.0,5.91,4.5,0.0
218954.0,4.83,3.84,0.0
141748.0,3.77,2.97,0.0
107084.0,4.14,2.41,0.0
96238.0,2.91,2.09,0.0
81321.0,2.62,1.95,0.0
96584.0,3.52,2.33,0.0
177034.0,3.6,2.67,0.0
422645.0,6.92,4.68,0.0
876776.0,11.07,8.16,0.0
1179607.0,14.28,11.18,0.0
1388063.0,14.9,12.73,0.0
1234890.0,13.68,11.69,0.0
878081.0,10.44,8.92,0.0
848852.0,10.15,8.9,0.0
835526.0,9.64,8.42,0.0
808882.0,9.82,8.24,1.0
910633.0,12.01,9.31,0.0
1059807.0,12.11,10.37,0.0
1033005.0,11.89,10.15,0.0
811583.0,9.84,8.25,0.0
658596.0,8.47,7.13,0.0
505449.0,10.14,8.73,0.0
289564.0,7.98,6.64,0.0
162145.0,6.65,5.04,0.0
93498.0,3.36,2.73,0.0
71038.0,2.99,2.35,0.0
78369.0,3.67,2.08,0.0
80720.0,2.63,1.89,0.0
95764.0,2.84,2.01,0.0
169995.0,3.53,2.56,1.0
387403.0,6.04,4.28,0.0
796807.0,10.1,7.53,0.0
1228361.0,13.25,11.16,0.0
1461872.0,15.86,13.46,0.0
1525151.0,100.0,15.6,0.0
1461367.0,15.77,13.58,0.0
1182994.0,13.83,11.74,1.0
957583.0,11.38,9.88,0.0
963758.0,11.79,9.83,0.0
1224690.0,14.49,11.62,0.0
1512523.0,18.42,14.4,0.0
1783757.0,18.96,16.6,0.0
1464525.0,17.29,13.73,0.0
760607.0,10.37,8.13,0.0
538278.0,7.24,6.33,0.0
411792.0,9.45,6.86,0.0
250543.0,5.95,3.88,0.0
141550.0,3.87,2.89,0.0
81430.0,3.32,2.64,0.0
95521.0,3.29,2.53,0.0
93389.0,3.94,2.17,0.0
110371.0,3.04,2.13,0.0
93898.0,2.84,2.01,0.0
173701.0,3.71,2.64,0.0
413760.0,6.77,4.6,0.0
817757.0,11.05,7.92,0.0
1284658.0,14.82,11.57,0.0
1481180.0,16.77,14.06,0.0
1587363.0,17.21,14.95,0.0
1495181.0,16.18,14.05,0.0
1206616.0,14.34,12.26,0.0
1043198.0,11.97,10.4,0.0
1028054.0,12.31,10.35,0.0
1255324.0,14.99,12.23,0.0
1640902.0,18.86,15.37,0.0
1824013.0,19.32,17.03,0.0
1473786.0,17.32,13.98,0.0
777753.0,10.84,8.24,0.0
560575.0,7.86,6.55,0.0
440199.0,9.66,7.16,0.0
277225.0,5.65,4.03,0.0
154615.0,4.55,3.16,0.0
85259.0,3.7,2.84,0.0
68823.0,3.45,2.55,0.0
40336.0,8.25,1.75,0.0
84298.0,3.58,2.06,0.0
96635.0,2.79,2.07,0.0
183183.0,3.97,2.64,1.0
407812.0,6.45,4.51,1.0
808261.0,10.45,7.81,0.0
1241169.0,13.68,11.37,0.0
1512951.0,16.5,13.86,0.0
1591530.0,16.43,14.63,0.0
1497034.0,16.29,14.02,0.0
1254182.0,14.02,12.24,0.0
1032411.0,12.01,10.31,0.0
1024208.0,11.8,10.06,0.0
1317346.0,15.0,12.18,0.0
1615917.0,18.78,15.12,0.0
1808000.0,18.89,16.56,1.0
1463476.0,16.82,13.4,0.0
777294.0,10.22,8.07,0.0
569700.0,7.49,6.52,0.0
458012.0,9.96,7.54,0.0
290877.0,6.43,4.36,0.0
165000.0,3.99,3.15,0.0
88346.0,3.54,2.83,0.0
71791.0,3.08,2.44,0.0
62255.0,3.66,2.06,0.0
87974.0,2.7,2.02,0.0
102716.0,2.88,2.18,0.0
188059.0,4.32,2.77,1.0
426315.0,6.73,4.7,0.0
852946.0,10.69,8.03,0.0
1256959.0,14.14,11.64,0.0
1501789.0,16.2,13.77,0.0
1583178.0,16.89,14.7,0.0
1506137.0,15.82,13.9,0.0
1251371.0,14.4,12.42,0.0
1050450.0,12.5,10.47,0.0
1033336.0,11.78,10.15,0.0
1298094.0,15.16,12.27,0.0
1613862.0,18.82,15.04,0.0
1803420.0,18.69,16.55,0.0
1451087.0,16.91,13.74,0.0
783871.0,10.69,8.28,0.0
586747.0,8.06,6.67,0.0
466674.0,9.98,7.2,0.0
300479.0,6.07,4.23,0.0
173838.0,4.45,3.25,0.0
107956.0,3.81,2.95,0.0
77455.0,3.26,2.51,0.0
85412.0,3.89,2.35,0.0
78726.0,2.85,2.03,0.0
105863.0,3.44,2.28,0.0
197652.0,100.0,4.51,1.0
451570.0,7.13,4.96,0.0
916842.0,12.45,8.75,0.0
1330093.0,15.73,12.39,0.0
1662838.0,17.67,14.68,0.0
1728910.0,17.77,15.64,0.0
1616742.0,17.13,14.93,0.0
1354692.0,15.19,12.85,0.0
1144281.0,13.03,11.24,0.0
1129637.0,13.44,10.96,0.0
1391484.0,15.69,13.08,0.0
1723785.0,19.32,15.74,0.0
1887882.0,19.18,16.59,0.0
1573557.0,17.23,14.12,0.0
888617.0,10.74,8.85,0.0
681715.0,10.32,7.4,1.0
584608.0,11.03,8.22,0.0
448699.0,6.74,5.52,0.0
301424.0,5.53,4.53,0.0
184183.0,5.02,3.8,0.0
120566.0,3.96,3.0,0.0
101626.0,4.07,2.44,0.0
84235.0,2.91,2.12,0.0
95263.0,3.36,2.23,0.0
140220.0,3.74,2.58,1.0
315548.0,5.89,3.96,0.0
768983.0,10.53,7.64,0.0
1449801.0,17.36,13.44,0.0
2016020.0,21.93,18.63,0.0
2279706.0,23.45,21.85,0.0
1974130.0,22.69,19.28,0.0
1254717.0,15.21,12.91,0.0
1127723.0,13.25,11.67,0.0
1095760.0,13.47,11.59,0.0
1291840.0,16.04,13.18,0.0
1615808.0,19.05,15.92,0.0
1609826.0,18.77,16.3,1.0
1369260.0,16.54,13.79,0.0
899924.0,11.53,9.44,0.0
675006.0,8.88,7.59,0.0
593565.0,9.0,7.45,0.0
494105.0,7.33,5.95,0.0
314765.0,5.64,4.64,0.0
200653.0,4.51,3.84,0.0
129316.0,3.78,2.99,0.0
92459.0,3.86,2.4,0.0
98416.0,2.97,2.17,0.0
79685.0,2.74,2.04,0.0
97674.0,3.48,2.33,1.0
174460.0,3.66,2.73,0.0
401070.0,6.96,4.69,0.0
833833.0,10.89,8.36,0.0
1184002.0,14.46,11.84,0.0
1392747.0,16.09,13.91,0.0
1270455.0,15.43,13.13,0.0
873682.0,11.52,9.54,0.0
857402.0,11.35,9.68,0.0
897513.0,10.85,9.57,0.0
915084.0,11.22,9.7,0.0
996129.0,13.55,10.8,0.0
1090336.0,12.76,11.17,1.0
1063608.0,12.68,10.99,0.0
789217.0,10.12,8.68,0.0
635268.0,8.85,7.39,0.0
463615.0,10.21,8.78,0.0
259186.0,7.96,6.71,0.0
149776.0,6.56,5.18,0.0
91391.0,3.58,2.88,0.0
67503.0,3.22,2.46,0.0
65429.0,3.34,2.17,0.0
84912.0,2.63,1.99,0.0
106897.0,2.73,2.15,0.0
191010.0,4.19,2.82,1.0
409310.0,6.62,4.69,0.0
796943.0,11.23,8.4,0.0
1169908.0,14.43,11.73,0.0
1405239.0,16.07,13.71,0.0
1464610.0,16.63,14.55,0.0
1424574.0,15.97,14.2,0.0
1211701.0,14.49,12.31,0.0
944282.0,12.16,10.25,0.0
981054.0,12.97,10.44,0.0
1239912.0,15.71,12.49,0.0
1563934.0,18.93,15.56,0.0
1668776.0,18.82,16.48,0.0
1358585.0,16.22,13.1,0.0
665556.0,9.83,7.71,0.0
477423.0,7.37,6.12,0.0
362946.0,9.2,6.54,0.0
214387.0,5.64,3.76,0.0
131605.0,4.13,2.98,0.0
77771.0,100.0,4.4,0.0
91473.0,3.49,2.65,0.0
90266.0,3.5,2.32,0.0
90276.0,3.18,2.13,0.0
93472.0,2.77,2.15,1.0
187943.0,4.42,2.9,0.0
424032.0,7.13,4.94,0.0
841355.0,11.4,8.39,0.0
1229943.0,14.59,11.89,0.0
1430239.0,16.7,14.27,0.0
1535363.0,17.36,15.08,0.0
1441623.0,16.53,14.29,0.0
1231285.0,15.41,12.81,0.0
980386.0,12.13,10.51,0.0
995353.0,12.76,10.25,0.0
1222414.0,15.53,12.4,0.0
1593589.0,19.85,15.79,0.0
1830834.0,20.16,17.49,0.0
1444123.0,16.99,13.8,0.0
749464.0,10.47,8.24,0.0
552513.0,7.84,6.63,0.0
429658.0,9.6,6.86,0.0
261163.0,5.37,3.96,0.0
147909.0,4.08,3.11,0.0
84393.0,3.44,2.82,0.0
67378.0,3.22,2.49,0.0
68917.0,3.91,2.23,0.0
72441.0,2.77,1.99,0.0
99842.0,3.25,2.21,0.0
192433.0,4.16,2.95,1.0
436121.0,7.36,4.98,0.0
860049.0,11.57,8.8,0.0
1268848.0,14.51,12.03,0.0
1474391.0,16.48,14.22,0.0
1533320.0,16.53,14.76,0.0
1443427.0,16.6,14.13,0.0
1251345.0,14.45,12.62,0.0
1011169.0,12.47,10.8,0.0
981680.0,12.31,10.34,1.0
1251807.0,15.02,12.48,0.0
1605626.0,19.52,15.55,0.0
1732866.0,18.81,16.55,0.0
1326226.0,16.27,13.17,0.0
750470.0,10.14,8.26,0.0
521705.0,7.72,6.38,0.0
405041.0,9.97,7.28,0.0
266436.0,6.57,4.6,0.0
144306.0,4.23,3.13,0.0
82727.0,3.44,2.74,0.0
62727.0,3.13,2.34,0.0
54848.0,3.68,1.94,0.0
83987.0,2.55,2.02,0.0
101232.0,2.88,2.03,0.0
182476.0,3.98,2.69,1.0
423877.0,6.6,4.68,0.0
839418.0,11.15,8.11,0.0
1184402.0,13.94,11.35,0.0
1477751.0,16.04,13.49,0.0
1509717.0,16.48,14.26,0.0
1414199.0,16.17,13.7,0.0
1221676.0,14.64,12.28,0.0
1024096.0,12.1,10.29,0.0
987647.0,12.06,9.96,0.0
1211406.0,14.51,11.8,0.0
1564831.0,18.0,14.61,0.0
1732280.0,17.99,15.9,0.0
1326135.0,15.74,12.74,0.0
724874.0,10.04,7.88,0.0
544454.0,7.34,6.22,0.0
420611.0,9.28,6.67,0.0
282695.0,5.13,3.82,0.0
153708.0,4.01,3.01,0.0
95283.0,3.48,2.74,0.0
70946.0,2.99,2.35,0.0
71304.0,3.44,2.15,0.0
75106.0,2.5,1.87,0.0
94589.0,3.46,2.03,0.0
193178.0,3.97,2.74,1.0
461772.0,6.79,4.8,0.0
867124.0,10.53,8.14,0.0
1272057.0,14.04,11.48,0.0
1517418.0,16.32,13.76,0.0
1630867.0,16.72,14.64,0.0
1467341.0,16.26,13.79,0.0
1279778.0,14.0,12.05,0.0
1063598.0,12.41,10.56,0.0
1127200.0,12.91,10.77,0.0
1381819.0,15.33,12.71,1.0
1711081.0,18.69,15.14,1.0
1783829.0,18.57,16.04,1.0
1433595.0,16.36,12.99,0.0
829181.0,100.0,9.92,0.0
605429.0,7.7,6.63,0.0
524043.0,10.19,7.68,0.0
430426.0,7.39,5.33,0.0
302403.0,5.2,4.24,0.0
187015.0,4.4,3.57,0.0
128380.0,3.73,2.89,0.0
99117.0,3.65,2.37,0.0
111747.0,2.93,2.2,0.0
120788.0,3.32,2.21,0.0
158605.0,3.65,2.5,1.0
307753.0,5.51,3.69,0.0
714846.0,9.61,7.0,0.0
1395271.0,15.63,12.34,0.0
1913013.0,20.52,17.23,0.0
2197094.0,21.96,20.11,0.0
1919772.0,20.3,17.48,0.0
1217609.0,14.16,11.8,0.0
1055563.0,12.2,10.65,0.0
1109394.0,13.14,10.94,0.0
1327581.0,15.3,12.51,1.0
1574008.0,18.24,14.8,0.0
1682617.0,17.42,15.49,1.0
1422120.0,16.54,13.46,0.0
872819.0,11.13,9.05,0.0
652232.0,8.06,6.98,0.0
589990.0,7.82,6.94,0.0
477070.0,6.97,5.68,0.0
330492.0,5.79,4.43,0.0
212325.0,4.87,3.78,0.0
140391.0,4.14,2.99,0.0
110638.0,3.87,2.5,0.0
82116.0,2.73,1.93,0.0
82109.0,2.78,1.96,0.0
89419.0,3.64,2.33,1.0
158536.0,3.53,2.53,0.0
375852.0,6.08,4.18,0.0
795972.0,9.71,7.46,0.0
1157719.0,13.0,10.54,0.0
1353028.0,15.14,12.78,0.0
1258815.0,14.31,12.22,0.0
923236.0,10.43,9.13,0.0
907893.0,10.44,9.18,0.0
915296.0,10.48,9.29,0.0
917235.0,11.12,9.45,0.0
1007584.0,12.53,10.0,0.0
1046895.0,12.37,10.7,1.0
1025109.0,11.79,10.0,0.0
739151.0,9.33,7.87,0.0
588000.0,7.86,6.38,0.0
417441.0,9.16,7.97,0.0
237589.0,7.73,6.18,0.0
138861.0,6.23,4.76,0.0
78177.0,3.15,2.61,0.0
64976.0,2.96,2.34,0.0
73167.0,3.57,2.04,0.0
75436.0,2.42,1.84,0.0
100366.0,2.93,2.04,0.0
185747.0,3.78,2.71,1.0
398907.0,6.07,4.34,0.0
786699.0,9.98,7.42,0.0
1138870.0,12.66,10.41,0.0
1345714.0,14.82,12.23,0.0
1455508.0,15.09,13.19,0.0
1359427.0,14.83,12.75,0.0
1192354.0,13.08,11.19,0.0
718496.0,10.79,7.26,0.0
1014538.0,19.73,9.83,0.0
1182712.0,14.1,11.33,0.0
1533293.0,17.32,14.03,0.0
1693550.0,17.33,15.16,0.0
1267563.0,15.08,11.94,0.0
664955.0,9.05,7.03,0.0
462788.0,6.45,5.48,0.0
345432.0,8.56,6.15,0.0
199630.0,4.51,3.3,0.0
115077.0,4.21,2.7,0.0
68865.0,3.48,2.65,0.0
59677.0,3.17,2.3,0.0
61600.0,3.67,2.02,0.0
75084.0,2.77,1.94,0.0
91754.0,2.89,2.06,0.0
175778.0,4.09,2.77,0.0
412186.0,6.33,4.69,0.0
793651.0,10.86,8.09,0.0
1227516.0,14.08,11.31,1.0
1414671.0,16.04,13.46,0.0
1475503.0,16.52,14.27,0.0
1378647.0,16.09,13.68,0.0
1215015.0,14.12,12.24,0.0
1002675.0,100.0,11.92,0.0
994861.0,11.76,9.98,0.0
1290607.0,15.06,12.12,0.0
1548235.0,18.39,14.98,0.0
1741651.0,18.5,16.37,0.0
1342925.0,16.43,13.07,0.0
700443.0,9.93,7.8,0.0
503373.0,7.24,6.09,0.0
407640.0,9.48,6.81,0.0
259646.0,5.85,3.8,0.0
146004.0,4.26,2.99,0.0
81258.0,3.67,2.66,0.0
87515.0,3.26,2.55,0.0
105719.0,4.1,2.28,0.0
99975.0,3.06,2.05,0.0
98619.0,3.05,2.18,0.0
190665.0,4.23,2.84,1.0
417439.0,6.88,4.79,0.0
832823.0,10.9,8.31,0.0
1170213.0,13.54,11.28,0.0
1406697.0,15.89,13.56,0.0
1497557.0,16.87,14.41,0.0
1412271.0,15.99,13.92,0.0
1253661.0,14.31,12.39,0.0
1021102.0,12.2,10.52,0.0
1004462.0,12.1,10.22,0.0
1253034.0,15.2,12.1,0.0
1554209.0,19.05,15.1,0.0
1732954.0,19.54,16.54,0.0
1370274.0,16.74,13.16,0.0
744103.0,10.2,8.07,0.0
527901.0,7.8,6.26,0.0
404523.0,9.72,7.37,0.0
267899.0,5.79,4.04,0.0
157025.0,3.89,3.04,0.0
96678.0,3.81,2.88,0.0
56858.0,5.47,1.88,1.0
85409.0,3.23,2.03,0.0
97016.0,2.86,2.08,0.0
194002.0,4.25,2.81,0.0
443267.0,7.26,4.89,0.0
856744.0,11.37,8.5,1.0
1223009.0,14.57,11.75,0.0
1466975.0,16.46,13.92,0.0
1541438.0,17.15,14.82,0.0
1444469.0,16.87,14.42,0.0
1251004.0,15.35,12.76,0.0
1040447.0,12.9,10.7,0.0
1203818.0,23.53,19.1,1.0
1759013.0,19.37,17.05,0.0
1909471.0,21.42,18.55,0.0
1490456.0,19.75,15.89,0.0
805882.0,12.52,8.91,0.0
582300.0,8.48,6.73,0.0
462531.0,10.3,7.81,1.0
304583.0,8.28,5.29,1.0
181601.0,8.79,6.29,0.0
116734.0,7.09,6.29,0.0
83440.0,5.95,4.86,0.0
72470.0,4.11,2.31,0.0
87725.0,2.66,1.87,0.0
95143.0,2.58,2.06,0.0
192298.0,3.36,2.75,1.0
441817.0,6.26,5.0,0.0
880767.0,10.88,9.09,0.0
1264365.0,14.65,12.76,0.0
1518963.0,17.01,15.33,0.0
1692506.0,18.4,16.78,0.0
1538030.0,17.78,15.89,0.0
1326327.0,15.45,13.56,0.0
1126084.0,14.02,11.68,0.0
1105602.0,13.13,11.48,0.0
1320040.0,16.09,13.82,0.0
1680781.0,19.09,17.13,0.0
1823083.0,20.2,18.34,0.0
1486447.0,17.89,14.82,0.0
823015.0,11.79,9.2,0.0
616378.0,8.74,7.29,0.0
528995.0,11.25,8.95,0.0
426448.0,7.47,6.05,0.0
308191.0,5.88,4.98,0.0
196166.0,5.03,4.17,0.0
127472.0,3.42,2.76,0.0
94884.0,4.54,2.28,0.0
102934.0,2.62,2.03,0.0
123573.0,3.06,2.22,0.0
166220.0,3.11,2.55,1.0
362464.0,5.76,4.19,0.0
841286.0,11.04,8.23,0.0
1525154.0,16.75,14.12,0.0
2101890.0,22.04,19.97,0.0
2410255.0,25.48,23.28,0.0
2032433.0,24.07,20.79,0.0
1356517.0,16.84,13.48,0.0
1186812.0,13.98,12.01,0.0
1218037.0,13.82,12.06,0.0
1417985.0,15.46,13.8,0.0
1713759.0,18.55,16.6,0.0
1811787.0,18.69,17.35,0.0
1545675.0,17.15,14.83,0.0
962756.0,12.57,9.97,0.0
736548.0,9.91,7.98,0.0
666520.0,9.19,8.03,0.0
537217.0,7.98,6.27,0.0
386434.0,6.24,5.14,0.0
240743.0,4.85,4.05,0.0
171776.0,3.94,3.18,0.0
123601.0,5.04,2.64,0.0
135331.0,2.94,2.34,0.0
105251.0,3.36,2.1,0.0
134866.0,4.22,2.77,0.0
246751.0,4.27,3.32,0.0
554481.0,8.26,5.91,0.0
1130975.0,13.01,10.95,0.0
1501714.0,16.9,15.02,0.0
1655408.0,18.69,16.73,0.0
1508128.0,17.32,15.35,0.0
1094998.0,14.51,11.8,0.0
1055083.0,13.36,11.69,0.0
1086545.0,13.51,12.12,0.0
1040175.0,100.0,13.01,0.0
1147959.0,14.02,12.54,0.0
1205515.0,14.93,13.13,0.0
1131757.0,14.38,12.2,0.0
860278.0,11.92,9.59,0.0
705081.0,10.62,9.22,0.0
519986.0,9.24,6.97,0.0
318031.0,5.62,4.7,0.0
207719.0,4.98,4.53,0.0
144109.0,4.95,4.44,0.0
123495.0,5.84,4.77,0.0
140204.0,7.37,3.89,0.0
149499.0,3.21,2.3,0.0
163334.0,2.87,2.43,0.0
295669.0,4.52,3.54,0.0
554539.0,7.34,5.89,0.0
976861.0,11.91,9.69,0.0
1378935.0,15.47,13.9,0.0
1645198.0,18.64,16.27,0.0
1769238.0,19.18,17.56,0.0
1573348.0,18.72,16.27,0.0
1315970.0,15.63,13.74,0.0
1044302.0,13.07,11.47,0.0
1082192.0,13.42,11.47,0.0
1335644.0,15.73,13.78,0.0
1678072.0,19.15,17.19,0.0
1822186.0,20.16,18.78,0.0
1371298.0,17.81,14.44,1.0
698952.0,10.41,8.11,1.0
488901.0,8.33,6.42,0.0
365391.0,10.03,6.92,0.0
218573.0,6.36,4.05,0.0
126960.0,3.5,2.79,0.0
72389.0,3.12,2.59,0.0
73174.0,2.93,2.26,0.0
76695.0,4.3,2.32,0.0
82936.0,2.66,1.95,0.0
102622.0,2.9,2.01,0.0
199993.0,3.64,2.94,1.0
442638.0,6.47,5.1,0.0
875161.0,10.94,9.16,0.0
1315091.0,14.69,12.91,0.0
1591770.0,16.82,15.33,0.0
1659864.0,18.08,16.41,0.0
1536779.0,17.05,15.38,0.0
1313629.0,15.5,13.54,0.0
1027852.0,12.95,11.22,0.0
1023916.0,12.3,10.78,0.0
1249108.0,15.05,13.13,0.0
1645360.0,18.68,16.55,1.0
1813267.0,19.87,18.05,1.0
1394923.0,16.95,14.02,0.0
770439.0,11.07,8.58,0.0
501464.0,8.35,6.31,0.0
382263.0,9.62,6.81,0.0
